EventSensor_ns,RowType,Source_Index,Source_SensorTimestamp_ns,Sink_Index,Sink_SensorTimestamp_ns,Sink_SensorTimestamp_Corrected_ns,TimeDifference_ns,TimeDifference_ms
7252723052000,MATCHED,321,7252723052000,321,8840939426000,7252723047000,5000,0.005000
7252756369000,MATCHED,322,7252756369000,322,8840972744000,7252756365000,4000,0.004000
7252789689000,MATCHED,323,7252789689000,323,8841006066000,7252789687000,2000,0.002000
7252823006000,MATCHED,324,7252823006000,324,8841039381000,7252823002000,4000,0.004000
7252856325000,MATCHED,325,7252856325000,325,8841072699000,7252856320000,5000,0.005000
7252889642000,MATCHED,326,7252889642000,326,8841106019000,7252889640000,2000,0.002000
7252922966000,MATCHED,327,7252922966000,327,8841139337000,7252922958000,8000,0.008000
7252956283000,MATCHED,328,7252956283000,328,8841172655000,7252956276000,7000,0.007000
7252989596000,MATCHED,329,7252989596000,329,8841205973000,7252989594000,2000,0.002000
7253022914000,MATCHED,330,7253022914000,330,8841239292000,7253022913000,1000,0.001000
7253056233000,MATCHED,331,7253056233000,331,8841272611000,7253056232000,1000,0.001000
7253089552000,MATCHED,332,7253089552000,332,8841305931000,7253089552000,0,0.000000
7253122869000,MATCHED,333,7253122869000,333,8841339248000,7253122869000,0,0.000000
7253156189000,MATCHED,334,7253156189000,334,8841372566000,7253156187000,2000,0.002000
7253189505000,MATCHED,335,7253189505000,335,8841405885000,7253189506000,-1000,-0.001000
7253222823000,MATCHED,336,7253222823000,336,8841439202000,7253222823000,0,0.000000
7253256144000,MATCHED,337,7253256144000,337,8841472522000,7253256143000,1000,0.001000
7253289463000,MATCHED,338,7253289463000,338,8841505840000,7253289461000,2000,0.002000
7253322784000,MATCHED,339,7253322784000,339,8841539158000,7253322779000,5000,0.005000
7253356102000,MATCHED,340,7253356102000,340,8841572476000,7253356097000,5000,0.005000
7253389423000,MATCHED,341,7253389423000,341,8841605795000,7253389416000,7000,0.007000
7253422738000,MATCHED,342,7253422738000,342,8841639113000,7253422734000,4000,0.004000
7253456060000,MATCHED,343,7253456060000,343,8841672431000,7253456052000,8000,0.008000
7253489372000,MATCHED,344,7253489372000,344,8841705750000,7253489371000,1000,0.001000
7253522692000,MATCHED,345,7253522692000,345,8841739068000,7253522689000,3000,0.003000
7253556029000,MATCHED,346,7253556029000,346,8841772387000,7253556008000,21000,0.021000
7253589331000,MATCHED,347,7253589331000,347,8841805705000,7253589326000,5000,0.005000
7253622654000,MATCHED,348,7253622654000,348,8841839024000,7253622645000,9000,0.009000
7253655969000,MATCHED,349,7253655969000,349,8841872343000,7253655964000,5000,0.005000
7253689287000,MATCHED,350,7253689287000,350,8841905660000,7253689281000,6000,0.006000
7253722604000,MATCHED,351,7253722604000,351,8841938980000,7253722601000,3000,0.003000
7253755929000,MATCHED,352,7253755929000,352,8841972297000,7253755918000,11000,0.011000
7253789240000,MATCHED,353,7253789240000,353,8842005616000,7253789237000,3000,0.003000
7253822559000,MATCHED,354,7253822559000,354,8842038935000,7253822556000,3000,0.003000
7253855877000,MATCHED,355,7253855877000,355,8842072254000,7253855875000,2000,0.002000
7253889206000,MATCHED,356,7253889206000,356,8842105572000,7253889193000,13000,0.013000
7253922513000,MATCHED,357,7253922513000,357,8842138890000,7253922511000,2000,0.002000
7253955833000,MATCHED,358,7253955833000,358,8842172208000,7253955829000,4000,0.004000
7253989150000,MATCHED,359,7253989150000,359,8842205527000,7253989148000,2000,0.002000
7254022469000,MATCHED,360,7254022469000,360,8842238845000,7254022466000,3000,0.003000
7254055790000,MATCHED,361,7254055790000,361,8842272164000,7254055785000,5000,0.005000
7254089107000,MATCHED,362,7254089107000,362,8842305482000,7254089103000,4000,0.004000
7254122425000,MATCHED,363,7254122425000,363,8842338801000,7254122422000,3000,0.003000
7254155742000,MATCHED,364,7254155742000,364,8842372119000,7254155740000,2000,0.002000
7254189062000,MATCHED,365,7254189062000,365,8842405438000,7254189059000,3000,0.003000
7254222386000,MATCHED,366,7254222386000,366,8842438756000,7254222377000,9000,0.009000
7254255703000,MATCHED,367,7254255703000,367,8842472074000,7254255695000,8000,0.008000
7254289017000,MATCHED,368,7254289017000,368,8842505392000,7254289013000,4000,0.004000
7254322341000,MATCHED,369,7254322341000,369,8842538711000,7254322332000,9000,0.009000
7254355665000,MATCHED,370,7254355665000,370,8842572030000,7254355651000,14000,0.014000
7254388985000,MATCHED,371,7254388985000,371,8842605348000,7254388969000,16000,0.016000
7254422297000,MATCHED,372,7254422297000,372,8842638667000,7254422288000,9000,0.009000
7254455661000,MATCHED,373,7254455661000,373,8842671985000,7254455606000,55000,0.055000
7254488931000,MATCHED,374,7254488931000,374,8842705304000,7254488925000,6000,0.006000
7254522253000,MATCHED,375,7254522253000,375,8842738622000,7254522243000,10000,0.010000
7254555569000,MATCHED,376,7254555569000,376,8842771941000,7254555562000,7000,0.007000
7254588885000,MATCHED,377,7254588885000,377,8842805259000,7254588880000,5000,0.005000
7254622204000,MATCHED,378,7254622204000,378,8842838578000,7254622199000,5000,0.005000
7254655525000,MATCHED,379,7254655525000,379,8842871896000,7254655517000,8000,0.008000
7254688839000,MATCHED,380,7254688839000,380,8842905215000,7254688836000,3000,0.003000
7254722160000,MATCHED,381,7254722160000,381,8842938534000,7254722155000,5000,0.005000
7254755481000,MATCHED,382,7254755481000,382,8842971850000,7254755471000,10000,0.010000
7254788798000,MATCHED,383,7254788798000,383,8843005170000,7254788791000,7000,0.007000
7254822112000,MATCHED,384,7254822112000,384,8843038488000,7254822109000,3000,0.003000
7254855436000,MATCHED,385,7254855436000,385,8843071806000,7254855427000,9000,0.009000
7254888752000,MATCHED,386,7254888752000,386,8843105125000,7254888746000,6000,0.006000
7254922073000,MATCHED,387,7254922073000,387,8843138443000,7254922064000,9000,0.009000
7254955392000,MATCHED,388,7254955392000,388,8843171762000,7254955383000,9000,0.009000
7254988707000,MATCHED,389,7254988707000,389,8843205082000,7254988703000,4000,0.004000
7255022029000,MATCHED,390,7255022029000,390,8843238399000,7255022020000,9000,0.009000
7255055344000,MATCHED,391,7255055344000,391,8843271718000,7255055339000,5000,0.005000
7255088662000,MATCHED,392,7255088662000,392,8843305037000,7255088658000,4000,0.004000
7255121982000,MATCHED,393,7255121982000,393,8843338355000,7255121976000,6000,0.006000
7255155303000,MATCHED,394,7255155303000,394,8843371674000,7255155295000,8000,0.008000
7255188620000,MATCHED,395,7255188620000,395,8843404992000,7255188613000,7000,0.007000
7255221937000,MATCHED,396,7255221937000,396,8843438310000,7255221931000,6000,0.006000
7255255260000,MATCHED,397,7255255260000,397,8843471628000,7255255249000,11000,0.011000
7255288573000,MATCHED,398,7255288573000,398,8843504946000,7255288567000,6000,0.006000
7255321892000,MATCHED,399,7255321892000,399,8843538265000,7255321886000,6000,0.006000
7255355209000,MATCHED,400,7255355209000,400,8843571583000,7255355204000,5000,0.005000
7255388532000,MATCHED,401,7255388532000,401,8843604903000,7255388524000,8000,0.008000
7255421848000,MATCHED,402,7255421848000,402,8843638220000,7255421841000,7000,0.007000
7255455197000,MATCHED,403,7255455197000,403,8843671539000,7255455160000,37000,0.037000
7255488482000,MATCHED,404,7255488482000,404,8843704857000,7255488478000,4000,0.004000
7255521812000,MATCHED,405,7255521812000,405,8843738175000,7255521796000,16000,0.016000
7255555123000,MATCHED,406,7255555123000,406,8843771494000,7255555115000,8000,0.008000
7255588440000,MATCHED,407,7255588440000,407,8843804813000,7255588434000,6000,0.006000
7255621756000,MATCHED,408,7255621756000,408,8843838130000,7255621751000,5000,0.005000
7255655082000,MATCHED,409,7255655082000,409,8843871449000,7255655070000,12000,0.012000
7255688396000,MATCHED,410,7255688396000,410,8843904768000,7255688389000,7000,0.007000
7255721719000,MATCHED,411,7255721719000,411,8843938087000,7255721708000,11000,0.011000
7255755034000,MATCHED,412,7255755034000,412,8843971405000,7255755026000,8000,0.008000
7255788367000,MATCHED,413,7255788367000,413,8844004723000,7255788344000,23000,0.023000
7255821669000,MATCHED,414,7255821669000,414,8844038041000,7255821662000,7000,0.007000
7255854989000,MATCHED,415,7255854989000,415,8844071360000,7255854981000,8000,0.008000
7255888302000,MATCHED,416,7255888302000,416,8844104679000,7255888300000,2000,0.002000
7255921628000,MATCHED,417,7255921628000,417,8844137997000,7255921618000,10000,0.010000
7255954943000,MATCHED,418,7255954943000,418,8844171316000,7255954937000,6000,0.006000
7255988261000,MATCHED,419,7255988261000,419,8844204635000,7255988256000,5000,0.005000
7256021584000,MATCHED,420,7256021584000,420,8844237952000,7256021573000,11000,0.011000
7256054900000,MATCHED,421,7256054900000,421,8844271272000,7256054893000,7000,0.007000
7256088216000,MATCHED,422,7256088216000,422,8844304588000,7256088209000,7000,0.007000
7256121542000,MATCHED,423,7256121542000,423,8844337918000,7256121539000,3000,0.003000
7256154860000,MATCHED,424,7256154860000,424,8844371228000,7256154849000,11000,0.011000
7256188175000,MATCHED,425,7256188175000,425,8844404544000,7256188165000,10000,0.010000
7256221495000,MATCHED,426,7256221495000,426,8844437863000,7256221484000,11000,0.011000
7256254808000,MATCHED,427,7256254808000,427,8844471182000,7256254803000,5000,0.005000
7256288130000,MATCHED,428,7256288130000,428,8844504500000,7256288121000,9000,0.009000
7256321442000,MATCHED,429,7256321442000,429,8844537819000,7256321440000,2000,0.002000
7256354769000,MATCHED,430,7256354769000,430,8844571137000,7256354758000,11000,0.011000
7256388081000,MATCHED,431,7256388081000,431,8844604456000,7256388077000,4000,0.004000
7256421403000,MATCHED,432,7256421403000,432,8844637774000,7256421395000,8000,0.008000
7256454729000,MATCHED,433,7256454729000,433,8844671092000,7256454713000,16000,0.016000
7256488055000,MATCHED,434,7256488055000,434,8844704411000,7256488032000,23000,0.023000
7256521360000,MATCHED,435,7256521360000,435,8844737730000,7256521351000,9000,0.009000
7256554681000,MATCHED,436,7256554681000,436,8844771048000,7256554669000,12000,0.012000
7256588014000,MATCHED,437,7256588014000,437,8844804366000,7256587987000,27000,0.027000
7256621311000,MATCHED,438,7256621311000,438,8844837685000,7256621306000,5000,0.005000
7256654631000,MATCHED,439,7256654631000,439,8844871002000,7256654623000,8000,0.008000
7256687951000,MATCHED,440,7256687951000,440,8844904321000,7256687942000,9000,0.009000
7256721265000,MATCHED,441,7256721265000,441,8844937640000,7256721261000,4000,0.004000
7256754585000,MATCHED,442,7256754585000,442,8844970959000,7256754580000,5000,0.005000
7256787906000,MATCHED,443,7256787906000,443,8845004277000,7256787898000,8000,0.008000
7256821224000,MATCHED,444,7256821224000,444,8845037596000,7256821217000,7000,0.007000
7256854542000,MATCHED,445,7256854542000,445,8845070915000,7256854536000,6000,0.006000
7256887860000,MATCHED,446,7256887860000,446,8845104232000,7256887853000,7000,0.007000
7256921177000,MATCHED,447,7256921177000,447,8845137550000,7256921171000,6000,0.006000
7256954498000,MATCHED,448,7256954498000,448,8845170868000,7256954489000,9000,0.009000
7256987815000,MATCHED,449,7256987815000,449,8845204188000,7256987809000,6000,0.006000
7257021134000,MATCHED,450,7257021134000,450,8845237506000,7257021127000,7000,0.007000
7257054453000,MATCHED,451,7257054453000,451,8845270824000,7257054445000,8000,0.008000
7257087767000,MATCHED,452,7257087767000,452,8845304143000,7257087764000,3000,0.003000
7257121089000,MATCHED,453,7257121089000,453,8845337461000,7257121082000,7000,0.007000
7257154410000,MATCHED,454,7257154410000,454,8845370780000,7257154401000,9000,0.009000
7257187729000,MATCHED,455,7257187729000,455,8845404099000,7257187720000,9000,0.009000
7257221067000,MATCHED,456,7257221067000,456,8845437417000,7257221038000,29000,0.029000
7257254363000,MATCHED,457,7257254363000,457,8845470735000,7257254356000,7000,0.007000
7257287681000,MATCHED,458,7257287681000,458,8845504054000,7257287675000,6000,0.006000
7257320999000,MATCHED,459,7257320999000,459,8845537373000,7257320994000,5000,0.005000
7257354326000,MATCHED,460,7257354326000,460,8845570691000,7257354312000,14000,0.014000
7257387640000,MATCHED,461,7257387640000,461,8845604032000,7257387653000,-13000,-0.013000
7257420954000,MATCHED,462,7257420954000,462,8845637326000,7257420947000,7000,0.007000
7257454280000,MATCHED,463,7257454280000,463,8845670644000,7257454265000,15000,0.015000
7257487598000,MATCHED,464,7257487598000,464,8845703963000,7257487584000,14000,0.014000
7257520910000,MATCHED,465,7257520910000,465,8845737281000,7257520902000,8000,0.008000
7257554229000,MATCHED,466,7257554229000,466,8845770599000,7257554220000,9000,0.009000
7257587548000,MATCHED,467,7257587548000,467,8845803918000,7257587539000,9000,0.009000
7257620899000,MATCHED,468,7257620899000,468,8845837237000,7257620858000,41000,0.041000
7257654184000,MATCHED,469,7257654184000,469,8845870555000,7257654176000,8000,0.008000
7257687504000,MATCHED,470,7257687504000,470,8845903873000,7257687494000,10000,0.010000
7257720821000,MATCHED,471,7257720821000,471,8845937193000,7257720814000,7000,0.007000
7257754143000,MATCHED,472,7257754143000,472,8845970510000,7257754131000,12000,0.012000
7257787458000,MATCHED,473,7257787458000,473,8846003830000,7257787451000,7000,0.007000
7257820775000,MATCHED,474,7257820775000,474,8846037149000,7257820770000,5000,0.005000
7257854105000,MATCHED,475,7257854105000,475,8846070468000,7257854089000,16000,0.016000
7257887417000,MATCHED,476,7257887417000,476,8846103786000,7257887407000,10000,0.010000
7257920732000,MATCHED,477,7257920732000,477,8846137104000,7257920725000,7000,0.007000
7257954056000,MATCHED,478,7257954056000,478,8846170423000,7257954044000,12000,0.012000
7257987369000,MATCHED,479,7257987369000,479,8846203741000,7257987362000,7000,0.007000
7258020684000,MATCHED,480,7258020684000,480,8846237060000,7258020681000,3000,0.003000
7258054002000,MATCHED,481,7258054002000,481,8846270378000,7258053999000,3000,0.003000
7258087321000,MATCHED,482,7258087321000,482,8846303695000,7258087316000,5000,0.005000
7258120640000,MATCHED,483,7258120640000,483,8846337017000,7258120638000,2000,0.002000
7258153957000,MATCHED,484,7258153957000,484,8846370334000,7258153955000,2000,0.002000
7258187274000,MATCHED,485,7258187274000,485,8846403651000,7258187272000,2000,0.002000
7258220594000,MATCHED,486,7258220594000,486,8846436970000,7258220591000,3000,0.003000
7258253912000,MATCHED,487,7258253912000,487,8846470288000,7258253909000,3000,0.003000
7258287237000,MATCHED,488,7258287237000,488,8846503606000,7258287227000,10000,0.010000
7258320548000,MATCHED,489,7258320548000,489,8846536924000,7258320545000,3000,0.003000
7258353866000,MATCHED,490,7258353866000,490,8846570243000,7258353864000,2000,0.002000
7258387185000,MATCHED,491,7258387185000,491,8846603562000,7258387183000,2000,0.002000
7258420505000,MATCHED,492,7258420505000,492,8846636880000,7258420501000,4000,0.004000
7258453831000,MATCHED,493,7258453831000,493,8846670198000,7258453819000,12000,0.012000
7258487141000,MATCHED,494,7258487141000,494,8846703516000,7258487137000,4000,0.004000
7258520461000,MATCHED,495,7258520461000,495,8846736834000,7258520455000,6000,0.006000
7258553788000,MATCHED,496,7258553788000,496,8846770153000,7258553774000,14000,0.014000
7258587099000,MATCHED,497,7258587099000,497,8846803472000,7258587093000,6000,0.006000
7258620415000,MATCHED,498,7258620415000,498,8846836791000,7258620412000,3000,0.003000
7258653732000,MATCHED,499,7258653732000,499,8846870110000,7258653731000,1000,0.001000
7258687051000,MATCHED,500,7258687051000,500,8846903428000,7258687049000,2000,0.002000
7258720371000,MATCHED,501,7258720371000,501,8846936747000,7258720368000,3000,0.003000
7258753690000,MATCHED,502,7258753690000,502,8846970065000,7258753686000,4000,0.004000
7258787006000,MATCHED,503,7258787006000,503,8847003383000,7258787004000,2000,0.002000
7258820326000,MATCHED,504,7258820326000,504,8847036701000,7258820322000,4000,0.004000
7258853645000,MATCHED,505,7258853645000,505,8847070021000,7258853642000,3000,0.003000
7258886964000,MATCHED,506,7258886964000,506,8847103338000,7258886959000,5000,0.005000
7258920281000,MATCHED,507,7258920281000,507,8847136657000,7258920278000,3000,0.003000
7258953599000,MATCHED,508,7258953599000,508,8847169975000,7258953596000,3000,0.003000
7258986925000,MATCHED,509,7258986925000,509,8847203294000,7258986915000,10000,0.010000
7259020238000,MATCHED,510,7259020238000,510,8847236613000,7259020234000,4000,0.004000
7259053554000,MATCHED,511,7259053554000,511,8847269932000,7259053553000,1000,0.001000
7259086876000,MATCHED,512,7259086876000,512,8847303247000,7259086868000,8000,0.008000
7259120194000,MATCHED,513,7259120194000,513,8847336567000,7259120188000,6000,0.006000
7259153509000,MATCHED,514,7259153509000,514,8847369887000,7259153508000,1000,0.001000
7259186828000,MATCHED,515,7259186828000,515,8847403203000,7259186824000,4000,0.004000
7259220149000,MATCHED,516,7259220149000,516,8847436522000,7259220143000,6000,0.006000
7259253464000,MATCHED,517,7259253464000,517,8847469842000,7259253463000,1000,0.001000
